,IST,Pressure,Extrenal_temp,Internal_temp,Humidity,Volatge,GMT,Latitude,n/s,Longitude,e/w,No. of Satellites,Altitude
0,16:27:34,989.9,16.54,18.4,55.2,8.5,_,_,_,_,_,5,267.4
1,16:27:34,989.8,16.68,18.4,55.1,8.5,_,_,_,_,_,5,267.4
2,16:27:36,989.9,16.54,18.4,55.2,8.5,10:57:34,28.803999,n,77.211166,e,4,269.5
3,16:27:36,989.9,16.61,18.4,55.4,8.5,10:57:35,28.803999,n,77.211166,e,4,269.5
4,16:27:37,989.9,16.68,18.4,55.6,8.5,_,_,_,_,_,4,269.5
5,16:27:38,989.9,16.61,18.4,55.6,8.5,_,_,_,_,_,4,269.5
6,16:27:39,989.8,16.61,18.4,55.7,8.5,_,_,_,_,_,4,269.5
7,16:27:40,989.9,16.59,18.5,55.7,8.5,10:57:38,28.803999,n,77.211166,e,6,271.2
8,16:27:40,989.9,16.68,18.5,55.9,8.5,_,_,_,_,_,6,271.2
9,16:27:41,989.9,16.59,18.4,55.9,8.5,10:57:39,28.803999,n,77.211166,e,6,271.2
10,16:27:42,990.0,16.61,18.4,55.8,8.5,_,_,_,_,_,6,271.2
11,16:27:43,989.9,16.59,18.4,55.6,8.5,_,_,_,_,_,6,271.2
12,16:27:43,989.9,16.66,18.4,55.8,8.5,10:57:42,28.803999,n,77.211166,e,5,270.6
13,16:27:44,989.8,16.59,18.4,55.8,8.5,10:57:43,28.803999,n,77.211166,e,5,270.6
14,16:27:45,989.8,16.68,18.4,55.8,8.5,_,_,_,_,_,5,270.6
15,16:27:46,989.8,16.61,18.4,55.7,8.5,_,_,_,_,_,5,270.6
16,16:27:47,989.8,16.66,18.4,55.6,8.5,_,_,_,_,_,5,270.6
17,16:27:48,989.9,16.59,18.5,55.6,8.5,10:57:46,28.803999,n,77.211166,e,5,268.2
18,16:27:48,990.0,16.66,18.5,55.6,8.5,_,_,_,_,_,5,268.2
19,16:27:49,989.9,16.66,18.5,55.6,8.5,_,_,_,_,_,5,268.2
20,16:27:50,989.9,16.66,18.5,55.6,8.5,_,_,_,_,_,5,268.2
21,16:27:51,989.9,16.73,18.5,55.5,8.5,_,_,_,_,_,5,268.2
22,16:27:51,989.8,16.66,18.5,55.7,8.5,_,_,_,_,_,5,268.2
23,16:27:53,989.9,16.66,18.5,55.5,8.5,_,_,_,_,_,5,268.2
24,16:27:54,989.9,16.73,18.5,55.4,8.5,_,_,_,_,_,5,268.2
25,16:27:55,989.8,16.66,18.5,55.5,8.5,_,_,_,_,_,5,268.2
26,16:27:55,989.9,16.66,18.5,55.5,8.5,_,_,_,_,_,5,268.2
27,16:27:56,989.9,16.66,18.5,55.4,8.5,_,_,_,_,_,5,268.2
28,16:27:57,989.9,16.66,18.5,55.3,8.5,_,_,_,_,_,5,268.2
29,16:27:58,989.8,16.73,18.5,55.3,8.5,_,_,_,_,_,5,268.2
30,16:27:59,989.9,16.73,18.5,55.4,8.5,10:57:57,28.804167,n,77.211334,e,5,268.2
31,16:27:59,989.9,16.73,18.5,55.4,8.5,_,_,_,_,_,5,268.2
32,16:28:01,989.9,16.66,18.5,55.5,8.5,_,_,_,_,_,5,268.2
33,16:28:02,989.9,16.73,18.5,55.7,8.5,_,_,_,_,_,5,268.2
34,16:28:02,989.8,16.73,18.5,55.7,8.5,_,_,_,_,_,5,268.2
35,16:28:02,990.0,16.73,18.5,55.8,8.5,10:58:01,28.803999,n,77.211166,e,5,268.2
36,16:28:05,989.9,16.73,18.5,55.8,8.5,_,_,_,_,_,5,268.2
37,16:28:05,989.9,16.73,18.5,55.8,8.5,_,_,_,_,_,5,268.2
38,16:28:05,990.0,16.73,18.5,55.8,0.0,10:58:04,28.803999,n,77.211166,e,7,268.0
39,16:28:06,989.8,16.73,18.5,55.9,8.5,_,_,_,_,_,7,268.0
40,16:28:07,989.9,16.73,18.5,55.7,8.5,10:58:05,28.803999,n,77.211166,e,7,268.0
41,16:28:08,989.8,16.73,18.5,55.6,8.5,_,_,_,_,_,7,268.0
42,16:28:09,989.8,16.8,18.5,55.7,8.5,_,_,_,_,_,7,268.0
43,16:28:10,989.8,16.73,18.5,55.7,8.5,10:58:08,28.803999,n,77.211166,e,7,264.9
44,16:28:10,989.8,16.73,18.5,55.6,8.5,10:58:09,28.803999,n,77.211166,e,7,264.9
45,16:28:11,989.9,16.73,18.5,55.7,0.0,_,_,_,_,_,7,264.9
46,16:28:12,989.9,16.73,18.5,55.8,8.5,_,_,_,_,_,7,264.9
47,16:28:13,989.9,16.73,18.5,55.6,8.5,_,_,_,_,_,7,264.9
48,16:28:14,989.9,16.73,18.5,55.7,8.5,10:58:12,28.803999,n,77.211166,e,7,263.8
49,16:28:14,990.0,16.8,18.5,55.6,8.5,10:58:13,28.803999,n,77.211166,e,7,263.8
50,16:28:15,989.8,16.8,18.5,55.8,8.5,_,_,_,_,_,7,263.8
51,16:28:16,989.8,16.73,18.5,55.8,8.5,_,_,_,_,_,7,263.8
52,16:28:17,989.9,16.73,18.5,55.7,8.5,_,_,_,_,_,7,263.8
53,16:28:17,989.8,16.8,18.5,55.7,8.5,10:58:16,28.803999,n,77.211166,e,5,263.9
54,16:28:18,989.9,16.8,18.5,55.7,8.5,10:58:17,28.803999,n,77.211166,e,5,263.9
55,16:28:19,989.9,16.8,18.5,55.9,8.5,_,_,_,_,_,5,263.9
56,16:28:19,989.9,16.73,18.5,55.6,8.5,_,_,_,_,_,5,263.9
57,16:28:21,989.9,16.8,18.5,55.7,8.5,_,_,_,_,_,5,263.9
58,16:28:22,989.9,16.8,18.5,55.6,8.5,10:58:20,28.803999,n,77.211166,e,6,263.9
59,16:28:22,989.9,16.8,18.5,55.6,8.5,10:58:21,28.803999,n,77.211166,e,6,263.9
60,16:28:23,989.9,16.73,18.5,55.8,8.4,_,_,_,_,_,6,263.9
61,16:28:24,989.8,16.8,18.5,55.7,8.4,_,_,_,_,_,6,263.9
62,16:28:25,989.9,16.87,18.5,55.6,8.4,_,_,_,_,_,6,263.9
63,16:28:26,989.9,16.8,18.5,55.6,8.4,10:58:24,28.803999,n,77.211166,e,6,264.2
64,16:28:26,990.0,16.8,18.5,55.6,8.4,10:58:25,28.803999,n,77.211166,e,6,264.2
65,16:28:27,989.9,16.87,18.5,55.7,8.5,_,_,_,_,_,6,264.2
66,16:28:28,989.9,16.8,18.5,55.6,8.4,_,_,_,_,_,6,264.2
67,16:28:29,989.9,16.87,18.5,55.7,8.4,_,_,_,_,_,6,264.2
68,16:28:30,989.8,16.87,18.5,55.7,8.4,10:58:28,28.803999,n,77.211166,e,6,266.9
69,16:28:30,989.8,16.87,18.6,55.6,8.4,10:58:29,28.803999,n,77.211166,e,6,266.9
70,16:28:31,989.9,16.85,18.5,55.5,8.4,_,_,_,_,_,6,266.9
71,16:28:32,989.8,16.87,18.5,55.5,8.4,_,_,_,_,_,6,266.9
72,16:28:33,989.8,16.8,18.5,55.5,8.4,_,_,_,_,_,6,266.9
73,16:28:34,989.8,16.8,18.5,55.6,8.4,10:58:32,28.803999,n,77.211166,e,5,267.5
74,16:28:34,989.9,16.73,18.5,55.5,8.4,10:58:33,28.803999,n,77.211166,e,5,267.5
75,16:28:35,989.9,16.87,18.6,55.5,8.4,_,_,_,_,_,5,267.5
76,16:28:36,989.8,16.73,18.5,55.5,8.4,_,_,_,_,_,5,267.5
77,16:28:37,989.8,16.85,18.5,55.4,8.4,_,_,_,_,_,5,267.5
78,16:28:38,989.8,16.78,18.5,55.3,8.4,10:58:36,28.803999,n,77.211166,e,6,267.1
79,16:28:38,989.8,16.8,18.6,55.4,8.4,_,_,_,_,_,6,267.1
80,16:28:39,989.9,16.8,18.6,55.5,8.4,10:58:37,28.803999,_,_,e,6,_
81,16:28:40,989.9,16.73,18.6,55.5,8.4,_,_,_,_,_,6,267.1
82,16:28:41,989.9,16.94,18.6,55.9,8.4,_,_,_,_,_,6,267.1
83,16:28:41,989.8,16.92,18.6,55.9,8.4,10:58:40,28.803999,n,77.211166,e,6,267.6
84,16:28:42,989.9,16.71,18.6,56.1,8.4,10:58:41,28.803999,n,77.211166,e,6,267.6
85,16:28:42,989.9,16.87,18.6,56.2,8.4,_,_,_,_,_,6,267.6
86,16:28:44,989.8,16.87,18.6,55.9,8.4,_,_,_,_,_,6,267.6
87,16:28:45,989.9,16.73,18.6,56.0,8.4,_,_,_,_,_,6,267.6
88,16:28:46,989.9,16.73,18.6,55.9,8.4,10:58:44,28.803999,n,77.211166,e,7,267.5
89,16:28:46,989.9,16.8,18.6,55.7,8.4,_,_,_,_,_,7,267.5
90,16:28:47,990.0,16.8,18.6,55.7,8.4,10:58:45,28.803999,n,77.211166,e,7,267.5
91,16:28:48,989.9,16.8,18.6,55.7,8.4,_,_,_,_,_,7,267.5
92,16:28:49,989.9,16.87,18.6,55.6,8.4,_,_,_,_,_,7,267.5
93,16:28:50,989.8,16.87,18.6,55.6,8.4,10:58:48,28.803999,n,77.211166,e,4,269.5
94,16:28:51,989.7,16.73,18.6,55.6,8.4,10:58:49,28.803999,n,77.211166,e,4,269.5
95,16:28:51,989.9,16.73,18.6,55.6,8.4,_,_,_,_,_,4,269.5
96,16:28:52,989.8,16.71,18.6,55.6,8.4,_,_,_,_,_,4,269.5
97,16:28:53,989.8,16.66,18.6,55.4,8.4,_,_,_,_,_,4,269.5
98,16:28:54,989.9,16.71,18.6,55.4,8.4,10:58:52,28.803999,n,77.211166,e,6,269.4
99,16:28:54,989.9,16.87,18.6,55.4,8.4,_,_,_,_,_,6,269.4
100,16:28:55,989.8,16.85,18.6,55.5,8.4,_,28.803999,_,_,e,6,269.4
101,16:28:56,989.9,16.87,18.6,55.5,8.4,_,_,_,_,_,6,269.4
102,16:28:57,989.9,16.8,18.6,55.5,8.4,_,_,_,_,_,6,269.4
103,16:28:58,989.8,16.85,18.6,55.5,8.4,10:58:56,28.803999,n,77.211166,e,5,269.1
104,16:28:58,989.8,16.78,18.6,55.5,8.4,_,_,_,_,_,5,269.1
105,16:28:59,989.8,16.8,18.6,55.5,8.4,10:58:57,28.803999,n,77.01667,e,5,269.1
106,16:29:00,989.8,16.73,18.6,55.3,8.4,_,_,_,_,_,5,269.1
107,16:29:01,989.8,16.85,18.6,55.5,8.4,_,_,_,_,_,5,269.1
108,16:29:01,989.7,16.8,18.6,55.5,8.4,10:59:00,28.803999,n,77.211166,e,5,269.4
109,16:29:03,989.8,16.71,18.6,55.4,8.4,_,_,_,_,_,5,269.4
110,16:29:04,989.8,16.71,18.6,55.5,8.4,_,_,_,_,_,5,269.4
111,16:29:05,989.7,16.71,18.6,55.5,8.4,_,_,_,_,_,5,269.4
112,16:29:06,989.8,16.71,18.6,55.4,8.4,10:59:04,28.803999,n,77.211166,e,7,273.0
113,16:29:06,989.8,16.73,18.6,55.4,8.4,_,_,_,_,_,7,273.0
114,16:29:07,989.9,16.71,18.6,55.5,8.4,10:59:05,28.803999,n,_,e,7,273.0
115,16:29:08,989.9,16.8,18.6,55.4,8.4,_,_,_,_,_,7,273.0
116,16:29:09,989.8,16.73,18.6,55.4,8.4,_,_,_,_,_,7,273.0
117,16:29:10,989.9,16.78,18.6,55.4,8.4,10:59:08,28.803999,n,77.211166,e,6,275.4
118,16:29:10,989.9,16.71,18.6,55.5,8.4,_,_,_,_,_,6,275.4
119,16:29:11,989.8,16.78,18.6,55.4,8.4,10:59:09,28.803999,n,77.211166,e,6,275.4
120,16:29:12,989.8,16.71,18.6,55.3,8.4,_,_,_,_,_,6,275.4
121,16:29:13,989.8,16.73,18.6,55.3,8.4,_,_,_,_,_,6,275.4
122,16:29:14,989.9,16.71,18.6,55.4,8.4,10:59:12,28.803999,n,77.211166,e,7,274.5
123,16:29:14,989.9,16.78,18.6,55.2,8.4,10:59:13,28.803999,n,77.211166,e,7,274.5
124,16:29:15,989.8,16.78,18.6,55.3,0.0,_,_,_,_,_,7,274.5
125,16:29:16,989.8,16.78,18.6,55.2,8.4,_,_,_,_,_,7,274.5
126,16:29:17,989.8,16.78,18.7,55.2,8.4,_,_,_,_,_,7,274.5
127,16:29:18,989.8,16.78,18.7,55.3,8.4,10:59:16,28.803999,n,77.211166,e,7,274.7
128,16:29:18,989.8,16.78,18.7,55.4,8.4,_,_,_,_,_,7,274.7
129,16:29:19,989.8,16.78,18.7,55.3,8.4,10:59:17,28.803999,_,77.211166,e,7,274.7
130,16:29:20,989.8,16.78,18.7,55.4,8.4,_,_,_,_,_,7,274.7
131,16:29:21,989.9,16.85,18.7,55.2,8.4,_,_,_,_,_,7,274.7
132,16:29:22,989.8,16.85,18.7,55.3,8.4,10:59:20,28.803999,n,77.211334,e,7,285.3
133,16:29:22,989.8,16.78,18.7,55.3,8.4,_,_,_,_,_,7,285.3
134,16:29:23,989.8,16.78,18.7,55.5,8.4,10:59:21,28.804167,_,_,e,7,285.3
135,16:29:24,989.7,16.78,18.7,55.3,8.4,_,_,_,_,_,7,285.3
136,16:29:25,989.9,16.78,18.7,55.5,8.4,_,_,_,_,_,7,285.3
137,16:29:25,989.8,16.78,18.7,55.4,8.4,10:59:24,28.804167,n,77.21183,e,6,328.2
138,16:29:26,989.8,16.71,18.7,55.4,8.4,10:59:25,28.804167,n,77.21183,e,6,328.2
139,16:29:28,989.8,16.78,18.7,55.2,8.4,_,_,_,_,_,6,328.2
140,16:29:29,989.8,16.78,18.7,55.2,8.4,_,_,_,_,_,6,328.2
141,16:29:30,989.7,16.71,18.7,55.1,8.4,10:59:28,28.804167,n,77.212166,e,5,358.8
142,16:29:30,989.8,16.78,18.7,55.2,8.4,10:59:29,28.804333,n,77.212334,e,5,358.8
143,16:29:32,989.8,16.78,18.7,55.2,8.4,_,_,_,_,_,5,358.8
144,16:29:33,989.8,16.78,18.7,55.1,8.4,_,_,_,_,_,5,358.8
145,16:29:33,989.7,16.78,18.7,55.0,8.4,10:59:32,28.804501,n,77.212662,e,5,420.8
146,16:29:34,989.8,16.71,18.7,55.2,8.4,10:59:33,28.804501,n,77.212662,e,5,420.8
147,16:29:35,989.8,16.78,18.7,55.1,8.4,_,_,_,_,_,5,420.8
148,16:29:36,989.9,16.71,18.7,55.1,8.4,_,_,_,_,_,5,420.8
149,16:29:37,989.7,16.85,18.7,55.2,8.4,_,_,_,_,_,5,420.8
150,16:29:38,989.8,16.78,18.7,55.3,8.4,10:59:36,28.804333,n,77.212662,e,4,456.8
151,16:29:38,989.7,16.85,18.7,55.1,8.4,10:59:37,28.804333,n,77.212662,e,4,456.8
152,16:29:38,989.7,16.78,18.7,55.1,8.4,_,_,_,_,_,4,456.8
153,16:29:40,989.7,16.85,18.7,54.9,8.4,_,_,_,_,_,4,456.8
154,16:29:41,989.8,16.75,18.7,54.9,8.4,_,_,_,_,_,4,456.8
155,16:29:42,989.7,16.68,18.7,54.9,8.4,_,_,_,_,_,4,456.8
156,16:29:42,989.7,16.75,18.8,54.9,8.4,_,_,_,_,_,4,456.8
157,16:29:43,989.8,16.64,18.8,54.8,8.4,10:59:41,28.804333,n,77.212334,e,4,456.8
158,16:29:44,989.7,16.68,18.8,54.8,8.4,_,_,_,_,_,4,456.8
159,16:29:45,989.7,16.71,18.8,54.8,8.4,_,_,_,_,_,4,456.8
160,16:29:46,989.7,16.68,18.8,54.8,8.4,10:59:44,28.804333,n,77.212006,e,5,404.3
161,16:29:46,989.7,16.68,18.8,54.8,8.4,_,_,_,_,_,5,404.3
162,16:29:47,989.8,16.68,18.8,54.7,8.4,10:59:45,28.804333,n,77.199997,e,5,404.3
163,16:29:48,989.7,16.75,18.8,54.8,8.4,_,_,_,_,_,5,404.3
164,16:29:49,989.7,16.71,18.8,54.8,8.4,_,_,_,_,_,5,404.3
165,16:29:49,989.8,16.68,18.8,54.7,8.4,10:59:48,28.804333,n,77.212006,e,6,387.7
166,16:29:50,989.8,16.68,18.8,54.6,8.4,_,_,_,_,_,6,387.7
167,16:29:51,989.8,16.68,18.8,54.7,8.4,10:59:49,28.804333,n,_,e,6,387.7
168,16:29:52,989.7,16.68,18.8,55.0,8.4,_,_,_,_,_,6,387.7
169,16:29:53,989.8,16.68,18.8,55.0,8.4,_,_,_,_,_,6,387.7
170,16:29:53,989.7,16.68,18.8,55.1,8.4,10:59:52,28.804333,n,77.211502,e,7,346.4
171,16:29:54,989.7,16.68,18.8,55.4,8.4,_,_,_,_,_,7,346.4
172,16:29:55,989.7,16.68,18.8,55.4,8.4,10:59:53,28.804333,_,_,e,7,346.4
173,16:29:56,989.8,16.68,18.8,55.3,8.4,_,_,_,_,_,7,346.4
174,16:29:57,989.7,16.61,18.8,55.4,8.4,_,_,_,_,_,7,346.4
175,16:29:58,989.7,16.61,18.7,55.1,8.4,10:59:56,28.804167,n,77.211502,e,7,330.7
176,16:29:58,989.7,16.61,18.8,55.2,8.4,10:59:57,28.804167,n,77.209999,_,7,330.7
177,16:29:59,989.8,16.68,18.8,55.0,0.0,_,_,_,_,_,7,330.7
178,16:29:59,989.7,16.75,18.8,55.1,8.4,_,_,_,_,_,7,330.7
179,16:30:01,989.7,16.75,18.8,55.1,8.4,n,_,_,_,_,7,330.7
180,16:30:02,989.7,16.68,18.8,55.2,8.4,11:00:00,28.804167,n,77.211334,e,7,315.8
181,16:30:02,989.8,16.71,18.8,55.2,8.4,11:00:01,28.804167,n,77.211334,e,7,315.8
182,16:30:03,989.8,16.75,18.8,55.2,8.4,_,_,_,_,_,7,315.8
183,16:30:03,989.8,16.85,18.8,55.1,8.4,_,_,_,_,_,7,315.8
184,16:30:05,989.7,16.75,18.8,55.1,8.4,_,_,_,_,_,7,315.8
185,16:30:06,989.7,16.68,18.8,55.1,8.4,11:00:04,28.804167,n,77.211334,e,6,299.4
186,16:30:06,989.8,16.68,18.8,55.1,8.4,11:00:05,28.804167,n,77.211334,e,6,299.4
187,16:30:07,989.7,16.75,18.8,54.0,8.4,_,_,_,_,_,6,299.4
188,16:30:07,989.7,16.75,18.8,54.9,8.4,_,_,_,_,_,6,299.4
189,16:30:09,989.8,16.68,18.8,55.0,8.4,_,_,_,_,_,6,299.4
190,16:30:09,989.8,16.68,18.8,55.0,8.4,11:00:08,28.804167,n,77.211334,e,6,292.7
191,16:30:10,989.7,16.68,18.8,54.9,8.4,11:00:09,28.804167,n,77.211334,e,6,292.7
192,16:30:10,989.7,16.75,18.8,54.9,0.0,_,_,_,_,_,6,292.7
193,16:30:12,989.7,16.68,18.8,54.9,8.4,_,_,_,_,_,6,292.7
194,16:30:13,989.7,16.68,18.8,54.8,8.4,_,_,_,_,_,6,292.7
195,16:30:14,989.8,16.68,18.8,54.9,8.4,11:00:12,28.804167,n,77.211334,e,6,290.3
196,16:30:14,989.8,16.68,18.8,55.0,8.4,_,_,_,_,_,6,290.3
197,16:30:15,989.7,16.64,18.8,55.1,8.4,11:00:13,28.804167,n,77.211334,e,6,290.3
198,16:30:16,989.8,16.61,18.8,54.9,8.4,_,_,_,_,_,6,290.3
199,16:30:17,989.7,16.68,18.8,55.0,8.4,_,_,_,_,_,6,290.3
200,16:30:18,989.7,16.68,18.8,55.0,8.4,11:00:16,28.804167,n,77.211334,e,5,286.2
201,16:30:18,989.7,16.68,18.8,55.1,8.4,11:00:17,28.804167,n,77.211334,e,5,286.2
202,16:30:19,989.7,16.75,18.8,55.0,8.4,_,_,_,_,_,5,286.2
203,16:30:20,989.8,16.75,18.8,55.2,8.4,_,_,_,_,_,5,286.2
204,16:30:22,989.8,16.75,18.8,55.2,8.4,_,_,_,_,_,5,286.2
205,16:30:22,989.7,16.82,18.8,55.1,8.4,11:00:20,28.804167,n,77.211334,e,5,283.7
206,16:30:22,989.7,16.82,18.8,55.2,8.4,_,_,_,_,_,5,283.7
207,16:30:23,989.6,16.82,18.8,55.3,8.4,11:00:21,28.804167,n,77.211334,e,5,283.7
208,16:30:24,989.7,16.82,18.8,55.2,8.4,_,_,_,_,_,5,283.7
209,16:30:25,989.8,16.89,18.8,55.1,8.4,_,_,_,_,_,5,283.7
210,16:30:26,989.8,16.89,18.8,55.2,8.4,11:00:24,28.804167,n,77.211166,e,6,283.5
211,16:30:26,989.7,16.89,18.8,55.1,8.4,11:00:25,28.804167,n,77.211166,e,6,283.5
212,16:30:27,989.7,16.89,18.9,55.1,8.4,_,_,_,_,_,6,283.5
213,16:30:28,989.8,16.89,18.9,55.1,8.4,_,_,_,_,_,6,283.5
214,16:30:29,989.8,16.89,18.8,55.1,8.4,_,_,_,_,_,6,283.5
215,16:30:29,989.6,16.89,18.8,55.1,8.4,11:00:28,28.804167,n,77.211166,e,7,280.5
216,16:30:30,989.8,16.89,18.9,55.0,8.4,11:00:29,28.803999,n,77.211166,e,7,280.5
217,16:30:31,989.7,16.89,18.9,55.0,8.4,_,_,_,_,_,7,280.5
218,16:30:32,989.7,16.89,18.9,55.0,8.4,_,_,_,_,_,7,280.5
219,16:30:33,989.7,16.89,18.9,55.0,8.4,_,_,_,_,_,7,280.5
220,16:30:34,989.7,16.82,18.9,55.0,8.4,11:00:32,28.803999,n,77.211166,e,7,275.9
221,16:30:34,989.7,16.82,18.9,54.8,8.4,11:00:33,28.803999,n,77.211166,e,7,275.9
222,16:30:35,989.7,16.82,18.9,54.9,8.4,_,_,_,_,_,7,275.9
223,16:30:36,989.7,16.89,18.9,54.9,8.4,_,_,_,_,_,7,275.9
224,16:30:37,989.7,16.82,18.9,54.9,8.4,_,_,_,_,_,7,275.9
225,16:30:37,989.7,16.82,18.9,54.8,8.4,11:00:36,28.803999,n,77.211166,e,6,276.1
226,16:30:38,989.7,16.89,18.9,55.0,8.4,11:00:37,28.803999,n,77.211166,e,6,276.1
227,16:30:39,989.7,16.82,18.9,54.7,8.4,_,_,_,_,_,6,276.1
228,16:30:40,989.7,16.82,18.9,54.7,8.4,_,_,_,_,_,6,276.1
229,16:30:41,989.6,16.8,18.9,54.7,8.4,_,_,_,_,_,6,276.1
230,16:30:41,989.5,16.89,18.9,54.7,8.4,11:00:40,28.804167,n,77.211166,e,6,276.0
231,16:30:42,989.8,16.73,18.9,54.8,8.4,_,_,_,_,_,6,276.0
232,16:30:43,989.7,16.89,18.9,54.7,8.4,11:00:41,28.803999,n,77.211166,e,6,276.0
233,16:30:44,989.7,16.82,18.9,54.7,8.4,_,_,_,_,_,6,276.0
234,16:30:44,989.6,16.82,18.9,54.8,8.4,_,_,_,_,_,6,276.0
235,16:30:46,989.8,16.82,18.9,54.8,8.4,11:00:44,28.803999,n,77.211166,e,7,273.5
236,16:30:46,989.7,16.75,18.9,54.7,8.4,_,_,_,_,_,7,273.5
237,16:30:47,989.7,16.82,18.9,54.8,8.4,11:00:45,28.803999,n,77.211166,e,7,273.5
238,16:30:49,989.7,16.75,18.9,54.8,8.4,_,_,_,_,_,7,273.5
239,16:30:49,989.7,16.8,18.9,54.7,8.4,_,_,_,_,_,7,273.5
240,16:30:50,989.7,16.68,18.9,54.6,8.4,11:00:48,28.804167,n,77.211166,e,7,273.2
241,16:30:50,989.7,16.73,18.9,54.9,8.4,_,_,_,_,_,7,273.2
242,16:30:51,989.8,16.73,18.9,54.9,8.4,11:00:49,28.804167,n,77.211166,e,7,273.2
243,16:30:52,989.7,16.73,18.9,54.9,8.4,_,_,_,_,_,7,273.2
244,16:30:53,989.7,16.66,18.9,54.8,8.4,_,_,_,_,_,7,273.2
245,16:30:54,989.7,16.73,18.9,55.0,8.4,11:00:52,28.803999,n,77.211166,e,7,272.8
246,16:30:54,989.8,16.59,18.9,55.1,8.4,_,_,_,_,_,7,272.8
247,16:30:55,989.8,16.68,18.9,55.0,8.4,11:00:53,28.803999,n,77.211166,e,7,272.8
248,16:30:56,989.8,16.73,18.9,55.1,8.4,_,_,_,_,_,7,272.8
249,16:30:57,989.6,16.73,18.9,55.3,8.4,_,_,_,_,_,7,272.8
250,16:30:57,989.7,16.73,18.9,55.4,8.4,11:00:56,28.803999,n,77.211166,e,7,270.9
251,16:30:58,989.6,16.73,18.9,55.3,8.4,11:00:57,28.803999,n,77.211166,e,7,270.9
252,16:30:59,989.6,16.73,18.9,55.2,8.4,5,_,_,_,_,7,270.9
253,16:31:00,989.7,16.73,19.0,55.1,8.4,_,_,_,_,_,7,270.9
254,16:31:01,989.7,16.73,18.9,55.1,8.4,_,_,_,_,_,7,270.9
255,16:31:02,989.7,16.73,18.9,55.0,8.4,11:01:00,28.803999,n,77.211166,e,6,270.3
256,16:31:02,989.7,16.73,18.9,55.0,8.4,11:01:01,28.803999,n,77.211166,e,6,270.3
257,16:31:03,989.7,16.73,19.0,55.2,8.4,_,_,_,_,_,6,270.3
258,16:31:04,989.7,16.73,19.0,55.2,8.4,_,_,_,_,_,6,270.3
259,16:31:05,989.7,16.66,19.0,55.2,8.4,_,_,_,_,_,6,270.3
260,16:31:05,989.7,16.73,19.0,55.2,8.4,11:01:04,28.803999,n,77.211166,e,6,270.6
261,16:31:06,989.6,16.66,19.0,55.2,8.4,11:01:05,28.803999,n,77.211166,e,6,270.6
262,16:31:08,989.6,16.66,19.0,55.0,8.4,_,_,_,_,_,6,270.6
263,16:31:09,989.6,16.66,19.0,55.2,8.4,_,_,_,_,_,6,270.6
264,16:31:10,989.6,16.66,19.0,55.3,8.4,11:01:08,28.803999,n,77.211166,e,6,269.7
265,16:31:10,989.6,16.66,19.0,55.1,8.4,11:01:09,28.803999,n,77.211166,e,6,269.7
266,16:31:11,989.6,16.59,19.0,55.0,8.4,_,_,_,_,_,6,269.7
267,16:31:11,989.6,16.59,19.0,55.2,8.4,_,_,_,_,_,6,269.7
268,16:31:13,989.6,16.66,19.0,55.0,8.4,_,_,_,_,_,6,269.7
269,16:31:14,989.7,16.59,19.0,55.1,8.4,11:01:12,28.803999,n,77.211166,e,6,269.1
270,16:31:14,989.6,16.66,19.0,55.1,8.3,11:01:13,28.803999,n,77.211166,e,6,269.1
271,16:31:15,989.7,16.59,19.0,55.2,8.3,_,_,_,_,_,6,269.1
272,16:31:16,989.7,16.66,19.0,55.2,8.4,_,_,_,_,_,6,269.1
273,16:31:17,989.6,16.66,19.0,55.1,8.4,_,_,_,_,_,6,269.1
274,16:31:18,989.7,16.63,19.0,55.2,8.4,11:01:16,28.803999,n,77.211166,e,6,269.0
275,16:31:18,989.7,16.66,19.0,55.2,8.3,11:01:17,28.803999,n,77.211166,e,6,269.0
276,16:31:19,989.7,16.66,19.0,55.3,8.4,_,_,_,_,_,6,269.0
277,16:31:19,989.6,16.66,19.0,55.3,8.3,_,_,_,_,_,6,269.0
278,16:31:21,989.7,16.66,19.0,55.2,8.4,_,_,_,_,_,6,269.0
279,16:31:22,989.7,16.66,19.0,55.1,8.3,11:01:20,28.803999,n,77.211166,e,5,268.6
280,16:31:22,989.7,16.59,19.0,55.3,8.4,_,_,_,_,_,5,268.6
281,16:31:23,989.6,16.66,19.0,55.3,8.3,11:01:21,28.803999,n,77.211166,_,5,268.6
282,16:31:24,989.8,16.59,19.0,55.3,8.3,_,_,_,_,_,5,268.6
283,16:31:25,989.7,16.59,19.0,55.4,8.3,_,_,_,_,_,5,268.6
284,16:31:25,989.7,16.56,19.0,55.2,8.4,11:01:24,28.803999,n,77.211166,e,5,268.6
285,16:31:26,989.7,16.59,19.0,55.3,8.3,13:00,28.803999,n,77.211166,e,6,268.0
286,16:31:27,989.7,16.59,19.0,55.4,8.3,_,_,_,_,_,6,268.0
287,16:31:28,989.7,16.59,19.0,55.3,8.3,_,_,_,_,_,6,268.0
288,16:31:29,989.7,16.59,19.0,55.3,8.3,11:01:27,28.803999,n,77.211166,e,7,268.6
289,16:31:29,989.7,16.52,19.1,55.3,8.3,_,_,_,_,_,7,268.6
290,16:31:29,989.7,16.59,19.1,55.3,8.3,11:01:28,28.803999,n,77.211166,e,7,268.6
